time,source_user,destination_user,source_computer,destination_computer,authentication_type,logon_type,authentication_orientation,success_failure,is_attack,is_failed_login,logins_per_hour,unique_destination_computers,destination_fanin,is_privileged_target,source_user_encoded,destination_computer_encoded,logon_type_encoded,authentication_type_encoded,authentication_orientation_encoded,siem_flagged_final,if_score,if_prediction,shap_value,technique_id,technique_name,tactic,confidence,action
1272810,U1506@DOM1,U1506@DOM1,C3610,C3610,?,Network,LogOff,Success,1,0,1,25,5,0,9893,2270,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1272914,U1506@DOM1,U1506@DOM1,C3610,C3610,?,Network,LogOff,Success,1,0,2,25,5,0,9893,2270,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1273423,U1506@DOM1,U1506@DOM1,C22824,C457,?,?,TGS,Success,1,0,3,25,2203,0,9893,2441,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1273949,U1506@DOM1,U1506@DOM1,C22824,C457,Kerberos,Network,LogOn,Success,1,0,4,25,2203,0,9893,2441,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1273962,U1506@DOM1,U1506@DOM1,C2388,C2388,?,Network,LogOff,Success,1,0,5,25,3,0,9893,1921,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1037539,U1592@DOM1,U1592@DOM1,C3640,C3640,?,Network,LogOff,Success,1,0,1,25,3,0,9938,2280,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1038719,U1592@DOM1,U1592@DOM1,C8589,C612,Kerberos,Network,LogOn,Success,1,0,2,25,2460,0,9938,2725,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1041539,U1592@DOM1,U1592@DOM1,C625,C625,?,Network,LogOff,Success,1,0,2,25,2464,0,9938,2751,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1041547,U1592@DOM1,U1592@DOM1,C467,C467,?,Network,LogOff,Success,1,0,3,25,2351,0,9938,2462,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1044207,U1592@DOM1,U1592@DOM1,C529,C529,?,Network,LogOff,Success,1,0,3,25,2599,0,9938,2574,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1044221,U1592@DOM1,U1592@DOM1,C8589,C457,Kerberos,Network,LogOn,Success,1,0,4,25,2203,0,9938,2441,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1047967,U1592@DOM1,U1592@DOM1,C529,C529,?,Network,LogOff,Success,1,0,1,25,2599,0,9938,2574,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1057275,U1592@DOM1,U1592@DOM1,C8589,C612,Kerberos,Network,LogOn,Success,1,0,1,25,2460,0,9938,2725,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1063385,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,1,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1063391,U1592@DOM1,U1592@DOM1,C529,C529,?,Network,LogOff,Success,1,0,2,25,2599,0,9938,2574,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1065250,U1592@DOM1,U1592@DOM1,C20537,C612,Kerberos,Network,LogOn,Success,1,0,3,25,2460,0,9938,2725,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1065365,U1592@DOM1,U1592@DOM1,C8589,C1640,?,?,TGS,Success,1,0,4,25,232,0,9938,1015,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1075571,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,1,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1076080,U1592@DOM1,U1592@DOM1,C457,C457,?,Network,LogOff,Success,1,0,2,25,2203,0,9938,2441,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1078128,U1592@DOM1,U1592@DOM1,C3640,C3640,?,Network,LogOff,Success,1,0,3,25,3,0,9938,2280,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1079686,U1592@DOM1,U1592@DOM1,C8589,U1592,?,?,TGS,Fail,1,1,2,25,1,0,9938,3507,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1079716,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,3,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1081289,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,4,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1081771,U1592@DOM1,U1592@DOM1,C8589,C395,?,?,TGS,Success,1,0,4,25,13,0,9938,2341,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1082369,U1592@DOM1,U1592@DOM1,C8589,C529,Kerberos,Network,LogOn,Success,1,0,5,25,2599,0,9938,2574,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1083103,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,6,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1083978,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,5,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1084213,U1592@DOM1,U1592@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,6,25,1402,0,9938,1714,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1086142,U1592@DOM1,U1592@DOM1,C8589,C2106,Kerberos,Network,LogOn,Success,1,0,4,25,1402,0,9938,1714,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1086201,U1592@DOM1,U1592@DOM1,C586,C586,?,Network,LogOff,Success,1,0,5,25,3441,1,9938,2676,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1086264,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,6,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1087108,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,6,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1087943,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,5,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1089697,U1592@DOM1,U1592@DOM1,C467,C467,?,Network,LogOff,Success,1,0,6,25,2351,0,9938,2462,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1090681,U1592@DOM1,U1592@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,4,25,1402,0,9938,1714,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1091584,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,3,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1091708,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,4,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1092737,U1592@DOM1,U1592@DOM1,C22210,C586,?,?,TGS,Success,1,0,5,25,3441,1,9938,2676,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1093965,U1592@DOM1,U1592@DOM1,C8589,C423,Kerberos,Network,LogOn,Success,1,0,5,25,19,0,9938,2386,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1094039,U1592@DOM1,U1592@DOM1,C449,C449,?,Network,LogOff,Success,1,0,6,25,21,0,9938,2429,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1095537,U1592@DOM1,U1592@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,4,25,1402,0,9938,1714,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1095758,U1592@DOM1,U1592@DOM1,C457,C457,?,Network,LogOff,Success,1,0,5,25,2203,0,9938,2441,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1096444,U1592@DOM1,U1592@DOM1,C22781,C625,Kerberos,Network,LogOn,Success,1,0,5,25,2464,0,9938,2751,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1097487,U1592@DOM1,U1592@DOM1,C22781,C612,Kerberos,Network,LogOn,Success,1,0,6,25,2460,0,9938,2725,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1097899,U1592@DOM1,U1592@DOM1,C8589,C457,Kerberos,Network,LogOn,Success,1,0,5,25,2203,0,9938,2441,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1097950,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,6,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1097951,U1592@DOM1,U1592@DOM1,C8589,C1877,?,?,TGS,Success,1,0,7,25,39,0,9938,1379,0,0,5,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098362,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,8,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098381,U1592@DOM1,U1592@DOM1,C8589,C612,NTLM,Network,LogOn,Success,1,0,9,25,2460,0,9938,2725,4,6,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098412,U1592@DOM1,U1592@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,10,25,1402,0,9938,1714,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098447,U1592@DOM1,U1592@DOM1,C8589,C8589,?,?,ScreenLock,Success,1,0,11,25,1,0,9938,3229,0,0,3,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098600,U1592@DOM1,U1592@DOM1,C457,C457,?,Network,LogOff,Success,1,0,12,25,2203,0,9938,2441,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1098609,U1592@DOM1,U1592@DOM1,C2106,C2106,?,Network,LogOff,Success,1,0,13,25,1402,0,9938,1714,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1099453,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,12,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1100264,U1592@DOM1,U1592@DOM1,C5283,C2106,Kerberos,Network,LogOn,Success,1,0,12,25,1402,0,9938,1714,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1100542,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,13,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102052,U1592@DOM1,U1592@DOM1,C20537,C612,Kerberos,Network,LogOn,Success,1,0,6,25,2460,0,9938,2725,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102053,U1592@DOM1,U1592@DOM1,C20537,C625,Kerberos,Network,LogOn,Success,1,0,7,25,2464,0,9938,2751,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102102,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,8,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102160,U1592@DOM1,U1592@DOM1,C625,C625,?,Network,LogOff,Success,1,0,9,25,2464,0,9938,2751,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1102464,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,8,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1108030,U1592@DOM1,U1592@DOM1,C20537,C625,Kerberos,Network,LogOn,Success,1,0,1,25,2464,0,9938,2751,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1108768,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,2,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1108903,U1592@DOM1,U1592@DOM1,C612,C612,?,Network,LogOff,Success,1,0,3,25,2460,0,9938,2725,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1109237,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,4,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1110933,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,5,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1113676,U1592@DOM1,U1592@DOM1,C586,C586,?,Network,LogOff,Success,1,0,2,25,3441,1,9938,2676,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1113836,U1592@DOM1,U1592@DOM1,C8589,C395,Kerberos,Network,LogOn,Success,1,0,3,25,13,0,9938,2341,4,1,2,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1113851,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,4,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
1114819,U1592@DOM1,U1592@DOM1,C395,C395,?,Network,LogOff,Success,1,0,4,25,13,0,9938,2341,4,0,1,1,-0.0513394704940091,-1,-0.12895672793158927,T1021,Remote Services,Lateral Movement,HIGH,Review authentication pattern across destinations. Check for credential reuse.
