source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,siem_flagged,rule1_flagged,rule2_flagged,rule3_flagged,rule4_flagged
C3235$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,3.537777777777778,0,0,0,0,0,0
C3236$@DOM1,12,7,0,7,0.0,1.0,1,2,1,0,7,2,4,0,6.498333333333333,0,0,0,0,0,0
C3237$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,4.923611111111111,0,0,0,0,0,0
C3239$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C324$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3241$@DOM1,12,12,0,12,0.0,1.0,7,2,2,0,10,2,8,0,7.013611111111112,0,1,0,0,0,1
C3242$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0030555555555555,0,0,0,0,0,0
C3244$@DOM1,12,12,0,12,0.0,1.0,7,3,1,0,12,3,8,1,8.000833333333333,0,1,0,0,0,1
C3245$@DOM1,12,13,0,13,0.0,1.0,6,6,1,0,13,2,5,0,6.353888888888889,0,1,0,0,0,1
C3249$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,2.4225,0,0,0,0,0,0
C325$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,5.657777777777778,0,0,0,0,0,0
C3250$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0005555555555555,0,0,0,0,0,0
C3252$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,6.870277777777778,0,0,0,0,0,0
C3258$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,4.098333333333334,0,0,0,0,0,0
C326$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,2.1238888888888887,0,0,0,0,0,0
C3260$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.5325,0,0,0,0,0,0
C3261$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3265$@DOM1,12,4,0,4,0.0,1.0,4,1,2,0,2,2,2,0,1.9980555555555557,0,0,0,0,0,0
C3268$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,3,1,1,7.7619444444444445,0,0,0,0,0,0
C3269$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,6.496666666666667,0,0,0,0,0,0
C327$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.4477777777777778,0,0,0,0,0,0
C3271$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,6.952222222222222,0,0,0,0,0,0
C3273$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.5075,0,0,0,0,0,0
C3274$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.069722222222222,0,0,0,0,0,0
C3276$@DOM1,12,4,0,4,0.0,1.0,3,4,2,0,3,1,0,0,5.534166666666667,0,0,0,0,0,0
C3277$@DOM1,12,9,0,9,0.0,1.0,4,4,1,0,9,2,6,0,8.171944444444444,0,0,0,0,0,0
C328$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3280$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C3281$@DOM1,12,5,0,5,0.0,1.0,5,5,2,0,4,2,1,0,1.7716666666666667,0,0,0,0,0,0
C3282$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,3.249722222222222,0,0,0,0,0,0
C3283$@DOM1,12,5,0,5,0.0,1.0,5,3,1,0,5,2,2,0,6.808055555555556,0,0,0,0,0,0
C3284$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.4561111111111111,0,0,0,0,0,0
C3286$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3287$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,5.498888888888889,0,0,0,0,0,0
C3288$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C329$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,0,1,5.016666666666667,0,0,0,0,0,0
C3290$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C3295$@DOM1,12,14,0,14,0.0,1.0,7,6,1,0,14,2,8,0,8.255555555555556,0,1,0,0,0,1
C3297$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,0.0161111111111111,0,0,0,0,0,0
C33$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,3.0594444444444444,0,0,0,0,0,0
C330$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C3300$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.2855555555555556,0,0,0,0,0,0
C3301$@DOM1,12,6,0,6,0.0,1.0,3,4,1,0,6,2,2,0,7.27,0,0,0,0,0,0
C3303$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,8.247222222222222,0,0,0,0,0,0
C3305$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,7.526111111111111,0,0,0,0,0,0
C3309$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,5.113888888888889,0,0,0,0,0,0
C331$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.4972222222222222,0,0,0,0,0,0
C3310$@DOM1,12,8,0,8,0.0,1.0,6,3,2,0,6,2,4,0,7.947777777777778,0,0,0,0,0,0
C3311$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,0,1,2.6725,0,0,0,0,0,0
C3312$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,1.3752777777777778,0,0,0,0,0,0
C3315$@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,6.742222222222222,0,0,0,0,0,0
C3317$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,4.926388888888889,0,0,0,0,0,0
C3318$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C3320$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.9136111111111112,0,0,0,0,0,0
C3321$@DOM3,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3322$@DOM1,12,6,0,6,0.0,1.0,5,3,2,0,5,2,2,0,7.005,0,0,0,0,0,0
C3327$@DOM1,12,3,0,3,0.0,1.0,1,2,2,0,2,3,1,0,5.341111111111111,0,0,0,0,0,0
C3328$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,7.282222222222222,0,0,0,0,0,0
C3329$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,4.990277777777778,0,0,0,0,0,0
C333$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,6.921944444444445,0,0,0,0,0,0
C3331$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,2,2,0,7.238611111111111,0,0,0,0,0,0
C3332$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3333$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,2.705555555555556,0,0,0,0,0,0
C3334$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,1,0,0,4.255277777777778,0,0,0,0,0,0
C3338$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C334$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3340$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,4.493888888888889,0,0,0,0,0,0
C3343$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,1,3,0,1.7647222222222223,0,0,0,0,0,0
C3344$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.6458333333333333,0,0,0,0,0,0
C3348$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,2.749722222222222,0,0,0,0,0,0
C3352$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3354$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,2,2,1,0,2.619166666666666,0,0,0,0,0,0
C3356$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,5.325555555555556,0,0,0,0,0,0
C3359$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,5.605,0,0,0,0,0,0
C336$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,1.1247222222222222,0,0,0,0,0,0
C3361$@DOM1,12,2,0,2,0.0,1.0,1,2,2,0,1,1,0,0,4.251388888888889,0,0,0,0,0,0
C3363$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,1,3,0,2.315,0,0,0,0,0,0
C3368$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,7.260833333333333,0,0,0,0,0,0
C337$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,5.171111111111111,0,0,0,0,0,0
C3370$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,2,3,0,6.668055555555555,0,0,0,0,0,0
C3371$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,1.906388888888889,0,0,0,0,0,0
C3373$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.088055555555556,0,0,0,0,0,0
C3374$@DOM1,12,3,0,3,0.0,1.0,1,2,2,0,2,2,1,0,6.263055555555556,0,0,0,0,0,0
C3375$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,5.871388888888889,0,0,0,0,0,0
C3377$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,3.988333333333333,0,0,0,0,0,0
C338$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,3,1,0,0,8.490555555555556,0,0,0,0,0,0
C3380$@DOM3,12,6,0,6,0.0,1.0,3,4,1,0,6,2,3,0,8.321666666666667,0,0,0,0,0,0
C3381$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,6.282777777777778,0,0,0,0,0,0
C3384$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,1.238611111111111,0,0,0,0,0,0
C3386$@DOM1,12,9,0,9,0.0,1.0,4,4,2,0,8,3,4,2,3.2919444444444443,0,0,0,0,0,0
C3387$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,5.995277777777778,0,0,0,0,0,0
C3388$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,5.729722222222223,0,0,0,0,0,0
C3389$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,3,1,1,5.318888888888889,0,0,0,0,0,0
C339$@DOM1,12,7,0,7,0.0,1.0,4,4,1,0,7,2,2,0,8.206944444444444,0,0,0,0,0,0
C3390$@DOM1,12,2,2,0,1.0,0.0,1,1,1,0,0,1,0,0,0.3872222222222222,0,0,0,0,0,0
C3391$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3395$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C3399$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C34$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,3,1,1,6.7444444444444445,0,0,0,0,0,0
C340$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,3.6275,0,0,0,0,0,0
C3401$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,2,2,1,0,5.997222222222222,0,0,0,0,0,0
C3402$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3408$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,5.554444444444444,0,0,0,0,0,0
C341$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3412$@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,5.946944444444444,0,0,0,0,0,0
C3413$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,6.196111111111111,0,0,0,0,0,0
C3414$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,3,1,2,8.190555555555555,0,0,0,0,0,0
C3415$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,1,0,0,3.505,0,0,0,0,0,0
C3417$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.5380555555555555,0,0,0,0,0,0
C3419$@DOM1,12,7,0,7,0.0,1.0,4,3,1,0,7,2,3,0,8.390277777777778,0,0,0,0,0,0
C342$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,6.465833333333333,0,0,0,0,0,0
C3420$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0063888888888888,0,0,0,0,0,0
C3422$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,5.879722222222222,0,0,0,0,0,0
C3424$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.0033333333333334,0,0,0,0,0,0
C3425$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
C343$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.0636111111111117,0,0,0,0,0,0
C3430$@DOM1,12,5,0,5,0.0,1.0,4,4,2,0,4,2,1,0,5.9927777777777775,0,0,0,0,0,0
C3432$@DOM1,12,6,0,6,0.0,1.0,5,5,2,0,4,1,0,0,6.637777777777778,0,0,0,0,0,0
C3433$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,2,0,5.990555555555556,0,0,0,0,0,0
C3434$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,2,0,7.486388888888888,0,0,0,0,0,0
C3435$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,1,0,8.218055555555555,0,0,0,0,0,0
C3437$@DOM1,12,8,0,8,0.0,1.0,6,4,1,0,8,3,3,1,8.216944444444444,0,0,0,0,0,0
C3438$@DOM1,12,3,1,2,0.3333333333333333,0.6666666666666666,3,3,2,0,2,2,0,0,5.880555555555556,0,0,0,0,0,0
C344$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,1,0.0,0,0,0,0,0,0
C3440$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,1.5255555555555556,0,0,0,0,0,0
C3442$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3443$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3444$@DOM1,12,7,0,7,0.0,1.0,3,3,2,0,6,2,3,0,5.4975,0,0,0,0,0,0
C3446$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,6.721666666666667,0,0,0,0,0,0
C3448$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,7.498055555555555,0,0,0,0,0,0
C345$@DOM1,12,5,0,5,0.0,1.0,4,3,1,0,5,2,2,0,5.828055555555555,0,0,0,0,0,0
C3450$@DOM1,12,10,0,10,0.0,1.0,5,4,1,0,10,2,6,0,8.285833333333333,0,1,0,0,0,1
C3451$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,2,0,5.808055555555556,0,0,0,0,0,0
C3454$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,2.0125,0,0,0,0,0,0
C3455$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,5.769444444444445,0,0,0,0,0,0
C3459$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,8.050833333333333,0,0,0,0,0,0
C346$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,6.0488888888888885,0,0,0,0,0,0
C3461$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,7.4875,0,0,0,0,0,0
C3462$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3465$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,7.233611111111111,0,0,0,0,0,0
C3468$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,2,3,0,3.743611111111111,0,0,0,0,0,0
C3469$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,6.934444444444445,0,0,0,0,0,0
C347$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3471$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.804166666666666,0,0,0,0,0,0
C3473$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,5.306666666666667,0,0,0,0,0,0
C3475$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,1.9680555555555557,0,0,0,0,0,0
C3476$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,2,3,0,5.331388888888889,0,0,0,0,0,0
C3478$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,6.840555555555556,0,0,0,0,0,0
C348$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,5.236111111111111,0,0,0,0,0,0
C3480$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.1611111111111111,0,0,0,0,0,0
C3482$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,3.5141666666666667,0,0,0,0,0,0
C3484$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.0486111111111112,0,0,0,0,0,0
C3486$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,2.486388888888889,0,0,0,0,0,0
C3488$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,3,2,2,0,6.735277777777778,0,0,0,0,0,0
C349$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,2,3,0,5.137222222222222,0,0,0,0,0,0
C3491$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,0.0111111111111111,0,0,0,0,0,0
C3492$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3493$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3495$@DOM1,12,7,0,7,0.0,1.0,3,4,1,0,7,2,2,0,6.406666666666666,0,0,0,0,0,0
C3496$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,2.2516666666666665,0,0,0,0,0,0
C3498$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C35$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,1,0,4.753333333333333,0,0,0,0,0,0
C350$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3500$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,5.743055555555555,0,0,0,0,0,0
C3501$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0
C3503$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3504$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,4.460555555555556,0,0,0,0,0,0
C3506$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3507$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,2,0,3.7111111111111112,0,0,0,0,0,0
C3509$@DOM1,12,10,0,10,0.0,1.0,4,5,1,0,10,2,3,0,8.175833333333333,0,0,0,0,0,0
C351$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,0,0,7.44,0,0,0,0,0,0
C3510$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,0.0438888888888888,0,0,0,0,0,0
C3511$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,0.1772222222222222,0,0,0,0,0,0
C3513$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,7.942777777777778,0,0,0,0,0,0
C3514$@DOM1,12,5,0,5,0.0,1.0,5,2,2,0,3,3,1,1,3.5116666666666667,0,0,0,0,0,0
C3515$@DOM1,12,3,0,3,0.0,1.0,3,1,1,0,3,2,2,0,5.743888888888889,0,0,0,0,0,0
C3517$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3518$@DOM1,12,6,0,6,0.0,1.0,6,2,2,0,4,2,3,0,6.496388888888889,0,0,0,0,0,0
C352$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,2,2,0,1,6.843611111111112,0,0,0,0,0,0
C3520$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.7725,0,0,0,0,0,0
C3521$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,3.6777777777777776,0,0,0,0,0,0
C3522$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,7.49,0,0,0,0,0,0
C3524$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3526$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,4,2,2,0,7.9847222222222225,0,0,0,0,0,0
C3528$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,4.042777777777777,0,0,0,0,0,0
C353$@DOM1,12,4,0,4,0.0,1.0,4,3,1,0,4,2,2,0,7.719166666666666,0,0,0,0,0,0
C3530$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.551111111111111,0,0,0,0,0,0
C3532$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,2.393333333333333,0,0,0,0,0,0
C3534$@DOM1,12,6,0,6,0.0,1.0,3,3,1,0,6,2,2,0,6.001388888888889,0,0,0,0,0,0
C3535$@DOM1,12,4,0,4,0.0,1.0,2,1,3,0,2,3,2,0,5.829444444444444,0,0,0,0,0,0
C3536$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,1.7905555555555557,0,0,0,0,0,0
C3538$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,1.0041666666666669,0,0,0,0,0,0
C354$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,5.583888888888889,0,0,0,0,0,0
C3542$@DOM1,12,5,0,5,0.0,1.0,4,4,2,0,4,2,0,0,3.991944444444445,0,0,0,0,0,0
C3543$@DOM1,12,6,0,6,0.0,1.0,2,2,2,0,4,1,0,0,4.3869444444444445,0,0,0,0,0,0
C3547$@DOM1,12,9,0,9,0.0,1.0,5,3,2,0,8,2,6,0,7.731944444444444,0,0,0,0,0,0
C3548$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,3,1,1,5.293333333333333,0,0,0,0,0,0
C3552$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,2,1,2,3.4902777777777776,0,0,0,0,0,0
C3554$@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,4,2,2,0,7.768888888888889,0,0,0,0,0,0
C3556$@DOM1,12,10,0,10,0.0,1.0,7,3,1,0,10,2,5,0,8.235833333333334,0,1,0,0,0,1
C3558$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,5.769166666666667,0,0,0,0,0,0
C3559$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,8.12111111111111,0,0,0,0,0,0
C356$@DOM1,12,5,0,5,0.0,1.0,4,1,2,0,4,3,3,1,3.463888888888889,0,0,0,0,0,0
C3561$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,0,1,4.994722222222222,0,0,0,0,0,0
C3563$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,3.5327777777777776,0,0,0,0,0,0
C3565$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,4.264444444444444,0,0,0,0,0,0
C3568$@DOM1,12,26,0,26,0.0,1.0,4,4,1,0,26,2,14,0,8.098055555555556,0,0,0,0,0,0
C357$@DOM1,12,13,0,13,0.0,1.0,5,4,1,0,13,2,7,0,8.4,0,1,0,0,0,1
C3570$@DOM1,12,4,0,4,0.0,1.0,1,2,1,0,4,2,3,0,7.986111111111111,0,0,0,0,0,0
C3572$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,4.753333333333333,0,0,0,0,0,0
C3573$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,2.547222222222222,0,0,0,0,0,0
C3575$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,3,0,7.703888888888889,0,0,0,0,0,0
C3576$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,2.6416666666666666,0,0,0,0,0,0
C3578$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,3,0,7.95,0,0,0,0,0,0
C358$@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,2,1,0,6.920277777777778,0,0,0,0,0,0
C3580$@DOM1,12,1,1,0,1.0,0.0,1,1,1,0,1,1,0,1,0.0,0,0,0,0,0,0
C3582$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,4.286944444444444,0,0,0,0,0,0
C3583$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.7319444444444444,0,0,0,0,0,0
C3584$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,4,0,5.721111111111111,0,0,0,0,0,0
C3586$@DOM1,12,4,0,4,0.0,1.0,2,1,1,0,4,1,4,0,3.443888888888889,0,0,0,0,0,0
C3587$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0,0,0,0,0
C3589$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,3.3963888888888887,0,0,0,0,0,0
C359$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,5.0575,0,0,0,0,0,0
C3591$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,3.758055555555556,0,0,0,0,0,0
C3595$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,2,4,0,7.857222222222222,0,0,0,0,0,0
C3596$@DOM1,12,6,0,6,0.0,1.0,3,2,2,0,5,3,3,0,5.989722222222222,0,0,0,0,0,0
