total_logons,failed_logons,failure_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours
3,0,0.0,3,2,2,0,2,2,1,0,0.22722222222222221
7,0,0.0,3,3,2,0,6,3,3,0,5.203888888888889
2,0,0.0,1,1,2,0,1,2,1,0,0.10472222222222222
7,0,0.0,4,2,2,0,5,2,4,0,1.0880555555555556
5,0,0.0,3,3,2,0,4,2,2,0,0.6105555555555555
9,0,0.0,4,3,2,0,8,2,3,0,5.772222222222222
4,0,0.0,2,2,2,0,3,2,2,0,6.7325
3,0,0.0,2,2,2,0,2,3,1,0,0.09416666666666666
2,0,0.0,2,2,2,0,1,1,0,0,0.1411111111111111
2,0,0.0,2,2,1,0,2,2,1,0,4.252777777777778
2,0,0.0,2,2,2,0,1,1,0,0,0.009444444444444445
5,0,0.0,3,2,1,0,5,3,2,1,5.556111111111111
6,0,0.0,5,4,1,0,6,2,3,0,7.8525
4,0,0.0,2,2,1,0,4,1,0,0,5.406944444444444
2,0,0.0,2,2,1,0,2,2,1,0,0.10972222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,2,2,2,0,4,3,1,1,8.526666666666667
1,0,0.0,1,1,1,0,0,1,0,0,0.0
4,0,0.0,3,3,2,0,3,2,1,0,5.098055555555556
5,0,0.0,4,3,2,0,4,2,2,0,4.467777777777778
3,0,0.0,2,2,1,0,3,2,1,0,3.45
3,0,0.0,2,3,1,0,3,2,1,0,4.9302777777777775
3,0,0.0,2,2,2,0,2,2,1,0,0.09083333333333334
2,0,0.0,2,1,2,0,1,2,1,0,2.243333333333333
5,0,0.0,3,2,1,0,5,3,3,1,4.532777777777778
2,0,0.0,2,1,1,0,2,2,1,1,4.28
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,3,2,0,2,1,0,0,2.413611111111111
4,0,0.0,4,3,2,0,3,2,0,1,0.10944444444444444
24,0,0.0,2,2,3,0,22,3,13,0,7.986944444444444
3,0,0.0,2,2,1,0,3,2,2,0,4.789166666666667
2,0,0.0,2,1,1,0,2,2,1,0,6.005
2,0,0.0,2,2,1,0,2,1,0,0,5.9847222222222225
2,0,0.0,2,2,1,0,2,2,1,0,0.09666666666666666
5,1,0.2,2,3,1,0,5,2,4,0,0.24138888888888888
2,0,0.0,1,1,1,0,2,1,0,0,0.034166666666666665
6,0,0.0,3,3,1,0,6,2,2,0,8.387222222222222
4,0,0.0,4,3,2,0,2,1,0,0,0.15944444444444444
3,0,0.0,1,1,1,0,3,1,0,0,0.8775
3,0,0.0,2,2,2,0,2,1,0,0,5.253611111111111
2,0,0.0,1,1,1,0,2,1,0,0,6.9880555555555555
3,0,0.0,3,2,2,0,2,2,1,0,0.3947222222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,3,4,1,0,4,2,1,0,2.3983333333333334
2,0,0.0,2,2,1,0,2,1,0,0,0.035
6,0,0.0,3,3,2,0,5,2,3,0,3.588888888888889
2,0,0.0,2,2,1,0,2,2,1,0,0.2338888888888889
5,0,0.0,2,1,1,0,5,1,5,0,6.42
6,0,0.0,3,2,2,0,5,3,3,0,7.596388888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,1,0,3,2,2,0,7.069444444444445
4,0,0.0,2,2,1,0,4,3,1,1,6.376388888888889
6,0,0.0,5,1,2,0,3,2,3,0,7.103888888888889
3,0,0.0,3,3,1,0,3,2,1,0,0.023055555555555555
3,0,0.0,1,1,2,0,2,2,2,0,5.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,2.7058333333333335
3,0,0.0,2,2,2,0,2,1,0,0,6.1466666666666665
2,0,0.0,2,2,1,0,2,2,1,0,0.1461111111111111
4,0,0.0,3,3,2,0,3,2,0,0,6.404722222222222
4,0,0.0,2,2,2,0,3,1,0,0,5.506666666666667
9,0,0.0,3,3,2,0,8,2,4,0,6.626111111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,2,0,2,2,1,0,3.604722222222222
2,0,0.0,2,2,1,0,2,2,1,0,0.4772222222222222
2,0,0.0,2,1,2,0,1,2,1,0,0.24027777777777778
4,0,0.0,2,2,2,0,3,2,1,0,4.104166666666667
2,0,0.0,1,2,1,0,2,2,1,0,3.5594444444444444
4,0,0.0,3,3,2,0,3,2,2,0,6.981388888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,2.432777777777778
3,0,0.0,3,3,1,0,3,2,1,0,5.490277777777778
5,0,0.0,3,3,2,0,4,2,1,0,5.953888888888889
2,0,0.0,1,2,1,0,2,2,1,0,1.008888888888889
1,0,0.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,4,2,2,0,3,2,2,0,3.535833333333333
6,0,0.0,3,2,2,0,5,3,3,1,5.508611111111111
3,0,0.0,3,3,1,0,3,2,1,0,4.265
4,0,0.0,1,1,2,0,3,2,3,0,5.477777777777778
8,0,0.0,5,4,2,0,6,3,1,1,8.028333333333334
8,0,0.0,4,3,2,0,7,2,5,0,4.548333333333333
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,2,2,0,4,2,2,0,7.8613888888888885
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,0.4583333333333333
2,0,0.0,1,1,1,0,2,1,2,0,1.9416666666666667
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,0.15666666666666668
2,0,0.0,2,2,1,0,2,1,0,0,0.19527777777777777
3,0,0.0,3,3,1,0,3,2,1,0,0.2936111111111111
3,0,0.0,3,3,2,0,2,1,0,0,7.21
6,0,0.0,5,5,2,0,5,2,1,0,0.31027777777777776
4,0,0.0,3,3,1,0,4,2,2,0,4.997222222222222
4,0,0.0,1,1,1,0,4,1,4,0,7.1825
4,0,0.0,4,4,1,0,4,2,2,0,5.754722222222222
3,0,0.0,2,2,1,0,3,2,1,0,1.6422222222222222
2,0,0.0,2,2,2,0,1,1,0,0,7.032777777777778
4,0,0.0,4,2,2,0,3,2,2,0,0.37833333333333335
4,0,0.0,4,2,2,0,3,2,2,0,0.30944444444444447
4,0,0.0,3,3,2,0,3,2,1,0,6.750277777777778
5,0,0.0,4,4,1,0,5,2,2,0,3.4491666666666667
3,0,0.0,1,2,1,0,3,2,1,0,0.32416666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,2,2,0,4,2,3,0,6.086666666666667
2,0,0.0,2,2,2,0,1,1,0,0,0.7022222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,2.9316666666666666
4,0,0.0,2,3,1,0,4,2,1,0,2.5991666666666666
19,0,0.0,2,2,1,0,19,2,7,0,8.468055555555555
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,0,2,0.9416666666666667
3,0,0.0,2,1,1,0,3,1,3,0,1.5791666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,0.9969444444444444
3,0,0.0,2,2,1,0,3,2,2,0,1.5516666666666667
2,0,0.0,2,2,1,0,2,2,0,1,3.631388888888889
6,0,0.0,4,2,1,0,6,3,3,1,6.332777777777777
2,0,0.0,1,2,1,0,2,2,1,0,4.124722222222222
4,0,0.0,4,1,2,0,3,2,3,0,2.4158333333333335
3,0,0.0,3,1,2,0,2,2,2,0,0.7588888888888888
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,3,2,2,0,4,2,2,0,0.7102777777777778
4,0,0.0,3,4,2,0,3,1,0,0,4.703888888888889
2,0,0.0,1,2,1,0,2,2,1,0,0.6777777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,4,1,2,0,3,2,3,0,4.1994444444444445
6,0,0.0,2,3,1,0,6,2,1,0,0.0875
2,0,0.0,2,2,2,0,1,1,0,0,0.6558333333333334
2,0,0.0,2,2,1,0,2,2,1,0,1.2469444444444444
8,0,0.0,3,3,1,0,8,3,4,1,3.995833333333333
3,0,0.0,2,1,2,0,2,2,2,0,5.975833333333333
2,0,0.0,2,1,1,0,2,2,1,1,3.4158333333333335
5,0,0.0,4,4,1,0,5,2,1,0,1.6152777777777778
6,0,0.0,4,3,1,0,6,2,3,0,4.131111111111111
3,0,0.0,3,2,2,0,2,2,1,0,4.378888888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,1.211111111111111
3,0,0.0,1,2,1,0,3,2,1,0,3.506111111111111
5,0,0.0,4,2,2,0,4,2,3,0,6.2625
6,0,0.0,4,4,1,0,6,3,2,1,7.958611111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,1,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,2,1,0,4,2,3,0,0.5575
1,0,0.0,1,1,1,0,0,1,0,0,0.0
5,0,0.0,1,2,1,0,5,2,2,0,4.496944444444445
4,0,0.0,2,2,2,0,3,2,2,0,5.530277777777778
5,0,0.0,3,3,2,0,4,1,0,0,3.2597222222222224
4,0,0.0,3,1,3,0,2,3,2,0,8.301666666666666
3,0,0.0,2,2,1,0,3,1,0,0,5.2283333333333335
4,0,0.0,3,2,2,0,3,2,2,0,4.332222222222223
4,0,0.0,3,4,1,0,4,2,1,0,7.391666666666667
2,0,0.0,2,1,1,0,2,1,2,0,5.809722222222222
3,0,0.0,2,1,2,0,1,2,0,1,0.021388888888888888
5,0,0.0,4,4,1,0,5,2,2,0,3.256666666666667
5,0,0.0,3,2,2,0,4,3,1,2,3.128888888888889
5,0,0.0,4,3,2,0,4,2,2,0,6.453611111111111
3,0,0.0,3,3,1,0,3,2,1,0,1.6180555555555556
3,0,0.0,1,2,1,0,3,2,1,0,8.232222222222223
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,1,2,0,1,2,1,0,0.8330555555555555
2,0,0.0,1,2,1,0,2,2,1,0,0.0030555555555555557
2,0,0.0,2,2,1,0,2,1,0,0,4.470833333333333
5,0,0.0,3,2,2,0,3,2,2,0,7.338055555555556
6,0,0.0,3,3,2,0,5,2,2,0,5.755277777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,3,3,1,0,3,2,1,0,1.8297222222222222
2,0,0.0,2,1,2,0,1,2,1,0,0.16277777777777777
4,0,0.0,3,2,2,0,3,2,1,0,5.470277777777778
3,0,0.0,2,2,1,0,3,2,2,0,3.743611111111111
5,0,0.0,3,3,1,0,5,2,2,0,7.3341666666666665
2,0,0.0,2,1,1,0,2,2,1,0,3.4125
2,0,0.0,2,1,1,0,2,1,2,0,1.6430555555555555
7,1,0.14285714285714285,3,2,2,0,6,3,2,0,7.202222222222222
2,0,0.0,1,2,2,0,1,1,0,0,4.889444444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,1,0,4,2,1,0,6.5775
4,0,0.0,2,2,1,0,4,3,2,1,3.4405555555555556
4,0,0.0,2,2,1,0,4,2,3,0,4.627777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,6.598055555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.011111111111111112
3,0,0.0,3,2,1,0,3,2,2,0,7.143055555555556
5,0,0.0,3,4,1,0,5,2,0,1,5.75
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,2,1,0,4,2,2,0,1.4177777777777778
4,0,0.0,2,3,1,0,4,3,1,1,4.782777777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,0.0005555555555555556
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,2,0,1.7352777777777777
4,0,0.0,4,1,2,0,3,2,3,0,3.9683333333333333
4,0,0.0,3,3,1,0,4,2,2,0,7.326388888888889
3,0,0.0,2,2,1,0,3,3,1,1,6.5152777777777775
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,2,3,1,0,7,2,4,0,7.615277777777778
2,0,0.0,2,2,1,0,2,2,1,0,5.738611111111111
2,0,0.0,2,1,2,0,1,2,1,0,0.010555555555555556
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,2.7619444444444445
2,0,0.0,2,2,1,0,2,2,1,0,5.003611111111111
3,0,0.0,2,2,1,0,3,2,2,0,0.09444444444444444
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,3,2,0,4,2,2,0,8.258333333333333
3,0,0.0,2,3,1,0,3,2,1,0,7.263333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,1,2,1,0,4,2,1,0,6.9686111111111115
4,0,0.0,3,3,1,0,4,2,2,0,0.18333333333333332
4,0,0.0,3,1,2,0,2,2,2,0,0.23555555555555555
5,0,0.0,4,4,1,0,5,2,2,0,0.17027777777777778
5,0,0.0,3,2,1,0,5,2,4,0,7.1497222222222225
6,0,0.0,3,4,1,0,6,2,3,0,7.0119444444444445
2,0,0.0,2,1,1,0,2,2,1,1,0.005
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,2,1,0,1.9680555555555554
3,0,0.0,3,3,1,0,3,2,1,0,0.49722222222222223
1,0,0.0,1,1,1,0,1,1,0,0,0.0
9,0,0.0,7,3,3,0,7,4,3,2,6.366944444444444
2,0,0.0,2,2,1,0,2,1,0,0,0.7833333333333333
2,0,0.0,2,1,1,0,2,1,2,0,0.2813888888888889
5,0,0.0,4,4,2,0,4,1,0,0,7.191111111111111
5,0,0.0,2,2,1,0,5,3,3,1,4.568611111111111
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,1,0,2.404166666666667
2,0,0.0,2,2,1,0,2,2,1,0,0.16444444444444445
8,0,0.0,6,4,2,0,5,3,1,1,6.421944444444445
2,0,0.0,1,2,1,0,2,2,1,0,0.075
2,0,0.0,1,1,1,0,2,1,0,0,5.009444444444444
2,0,0.0,2,2,1,0,2,2,1,0,0.044444444444444446
6,0,0.0,4,4,1,0,6,2,3,0,7.927222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,2,1,0,4,2,3,0,6.9511111111111115
2,0,0.0,2,2,2,0,1,1,0,0,0.4961111111111111
2,0,0.0,1,2,1,0,2,2,1,0,1.0308333333333333
2,0,0.0,2,2,1,0,2,2,1,0,7.980833333333333
8,0,0.0,3,3,1,0,8,2,1,0,6.000277777777778
4,0,0.0,2,2,2,0,3,2,2,0,4.665
3,0,0.0,3,1,2,0,2,2,2,0,3.591666666666667
2,0,0.0,2,2,2,0,1,1,0,0,5.833888888888889
2,0,0.0,2,1,1,0,2,1,2,0,0.0077777777777777776
4,0,0.0,3,2,2,0,3,2,2,0,0.2683333333333333
5,0,0.0,4,3,1,0,5,2,2,0,5.851111111111111
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,2,2,1,0,4,2,2,0,5.975833333333333
5,0,0.0,3,1,1,0,5,2,4,1,2.9811111111111113
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,5,3,2,0,4,2,3,0,8.465277777777779
4,0,0.0,3,1,2,0,3,2,2,0,4.649444444444445
8,0,0.0,4,2,2,0,7,2,4,0,8.229722222222222
1,0,0.0,1,1,1,0,1,1,1,0,0.0
4,0,0.0,3,2,1,0,4,2,3,0,5.016666666666667
2,0,0.0,1,1,1,0,0,1,0,0,6.411111111111111
2,0,0.0,2,1,2,0,1,2,1,0,0.47555555555555556
3,0,0.0,2,2,1,0,3,2,2,0,5.816666666666666
1,0,0.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,2,2,2,0,5,2,0,1,4.4783333333333335
3,0,0.0,3,3,2,0,2,1,0,0,0.455
3,0,0.0,1,2,1,0,3,2,1,0,6.872222222222222
2,0,0.0,2,1,1,0,2,1,2,0,0.02
2,0,0.0,2,2,1,0,2,2,1,0,0.20055555555555554
6,0,0.0,2,2,1,0,6,2,3,0,7.833611111111111
2,0,0.0,2,2,1,0,2,1,0,0,1.5705555555555555
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,1,1,0,2,2,1,1,0.11666666666666667
5,0,0.0,3,3,2,0,4,2,3,0,8.015277777777778
5,0,0.0,2,2,2,0,4,2,2,0,7.522222222222222
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
6,0,0.0,2,2,2,0,5,2,2,0,6.391666666666667
3,0,0.0,2,2,1,0,3,2,1,0,4.245555555555556
7,0,0.0,4,4,2,0,6,2,3,0,6.496111111111111
4,0,0.0,3,1,2,0,3,2,3,0,6.18
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,1,0,3,3,1,1,6.472222222222222
7,0,0.0,4,2,1,0,7,3,5,1,8.253333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,0.07305555555555555
3,0,0.0,2,3,1,0,3,2,2,0,7.365277777777778
6,0,0.0,4,3,3,0,4,4,2,1,8.325833333333334
4,0,0.0,3,3,2,0,3,1,0,0,4.421111111111111
4,0,0.0,4,2,1,0,4,2,3,0,8.060555555555556
2,0,0.0,2,2,2,0,1,1,0,0,4.745277777777778
2,0,0.0,2,2,1,0,2,2,1,0,0.0775
2,0,0.0,1,1,1,0,2,1,0,0,0.49194444444444446
8,0,0.0,6,1,1,0,8,1,8,0,6.375555555555556
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,1,2,1,0,5,2,2,0,4.954166666666667
3,0,0.0,2,2,1,0,3,2,2,0,6.2
4,0,0.0,1,2,1,0,4,2,1,0,6.741944444444444
2,0,0.0,2,2,1,0,2,2,1,0,0.015555555555555555
2,0,0.0,2,2,2,0,1,2,0,0,0.22166666666666668
3,0,0.0,1,2,1,0,3,2,2,0,3.1169444444444445
4,0,0.0,2,2,3,0,2,3,1,0,7.2619444444444445
1,0,0.0,1,1,1,0,1,1,0,0,0.0
4,0,0.0,3,3,1,0,4,2,1,0,7.575833333333334
2,0,0.0,1,2,1,0,2,2,1,0,4.045555555555556
4,0,0.0,4,4,1,0,4,2,1,0,6.006944444444445
3,0,0.0,2,2,1,0,3,1,0,0,6.771388888888889
2,0,0.0,1,1,1,0,2,1,2,0,3.991111111111111
8,0,0.0,4,4,2,0,7,4,3,2,7.936388888888889
3,0,0.0,3,3,2,0,2,1,0,0,0.3761111111111111
2,0,0.0,1,1,1,0,2,1,0,0,3.2675
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,1,0,2,1,0,0,0.9013888888888889
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,3,3,2,0,4,2,1,0,5.623611111111111
3,0,0.0,3,3,1,0,3,2,1,0,1.0008333333333332
2,0,0.0,2,2,1,0,2,2,0,1,0.13666666666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,3,2,0,4,2,2,0,1.0988888888888888
3,0,0.0,2,2,1,0,3,2,2,0,3.997777777777778
2,0,0.0,2,2,2,0,0,2,0,0,7.541388888888889
3,0,0.0,3,3,1,0,3,2,1,0,0.10972222222222222
4,0,0.0,2,3,1,0,4,2,1,0,6.842222222222222
6,0,0.0,4,3,2,0,5,4,2,1,8.229166666666666
26,0,0.0,4,3,1,0,26,2,15,0,8.358055555555556
2,0,0.0,2,1,1,0,2,2,1,0,4.070277777777778
4,0,0.0,2,3,1,0,4,2,2,0,7.239722222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
7,0,0.0,6,5,2,0,6,2,2,0,6.552222222222222
2,0,0.0,2,2,1,0,2,2,1,0,0.043055555555555555
4,0,0.0,3,3,1,0,4,3,1,1,0.6672222222222223
5,0,0.0,3,3,1,0,5,2,1,0,4.520277777777777
4,1,0.25,3,4,1,0,4,2,2,0,0.27694444444444444
1,0,0.0,1,1,1,0,1,1,1,0,0.0
7,0,0.0,3,3,2,0,6,2,2,0,5.960277777777778
5,0,0.0,2,3,1,0,5,2,2,0,4.2283333333333335
4,0,0.0,4,3,2,0,3,2,1,0,5.647222222222222
3,0,0.0,2,2,2,0,2,2,1,0,2.4616666666666664
2,0,0.0,1,1,1,0,2,1,0,0,0.5
3,0,0.0,2,2,2,0,2,3,1,0,0.13972222222222222
2,0,0.0,1,1,1,0,2,1,0,0,3.198888888888889
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,2,2,1,0,5,2,1,0,0.2011111111111111
3,0,0.0,2,2,2,0,2,1,0,0,1.388611111111111
2,0,0.0,1,1,1,0,2,1,2,0,1.5044444444444445
5,0,0.0,3,3,1,0,5,2,3,0,7.259722222222222
6,0,0.0,3,3,2,0,5,3,2,0,6.797777777777778
1,0,0.0,1,1,1,0,1,1,0,1,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,1,0,4.358611111111111
3,0,0.0,2,2,1,0,3,2,2,0,5.086944444444445
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,3,3,1,0,5,2,2,0,0.17083333333333334
4,0,0.0,2,3,1,0,4,2,2,0,0.04694444444444444
2,0,0.0,2,2,1,0,2,2,1,0,7.809166666666667
2,0,0.0,1,1,1,0,2,1,2,0,1.75
2,0,0.0,2,1,1,0,2,2,1,1,1.2969444444444445
1,0,0.0,1,1,1,0,1,1,0,0,0.0
6,0,0.0,3,3,1,0,6,2,4,0,5.893055555555556
5,0,0.0,1,2,2,0,4,2,2,0,5.013888888888889
6,0,0.0,4,2,2,0,3,2,2,0,7.117222222222222
2,0,0.0,2,1,2,0,1,2,1,0,0.415
5,0,0.0,2,2,2,0,4,2,2,0,4.437777777777778
4,0,0.0,3,3,1,0,4,1,0,0,1.5061111111111112
2,0,0.0,1,1,1,0,2,1,2,0,2.0030555555555556
5,0,0.0,4,2,2,0,2,2,1,0,0.09944444444444445
2,0,0.0,2,1,2,0,1,2,1,0,0.5863888888888888
4,0,0.0,4,2,1,0,4,2,3,0,0.4725
1,0,0.0,1,1,1,0,1,1,1,0,0.0
5,0,0.0,3,1,1,0,5,1,5,0,0.2325
23,0,0.0,2,3,1,0,23,2,10,0,8.425277777777778
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
5,0,0.0,4,3,2,0,3,2,1,0,6.650833333333333
1,0,0.0,1,1,1,0,0,1,0,0,0.0
6,0,0.0,3,3,2,0,5,3,1,0,7.435277777777777
2,0,0.0,2,2,2,0,1,1,0,0,4.079444444444444
2,0,0.0,2,1,1,0,2,1,2,0,0.4775
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,3,1.0,1,1,1,0,0,1,0,0,6.3133333333333335
3,0,0.0,2,2,1,0,3,1,0,0,7.760277777777778
3,0,0.0,2,2,1,0,3,2,0,2,6.808333333333334
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,2,2,1,0,3,1,0,0,1.7391666666666667
3,0,0.0,3,1,2,0,2,2,2,0,1.3075
6,0,0.0,4,3,2,0,5,2,2,0,5.993333333333333
3,0,0.0,2,2,1,0,3,1,0,0,5.38
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,5.5377777777777775
3,0,0.0,3,3,1,0,3,1,0,0,5.537222222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,1,2,1,0,3,2,1,0,3.1486111111111112
6,0,0.0,3,3,1,0,6,3,2,2,6.9927777777777775
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,2.8958333333333335
5,0,0.0,3,3,2,0,4,2,2,0,5.477777777777778
4,0,0.0,3,3,1,0,4,2,2,0,0.2761111111111111
4,0,0.0,1,2,1,0,4,2,2,0,2.8361111111111112
2,0,0.0,2,2,1,0,2,2,1,0,2.8852777777777776
6,0,0.0,5,2,2,0,5,2,3,0,7.359444444444445
2,0,0.0,2,2,1,0,2,1,0,0,0.034722222222222224
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,2,0,2,2,1,0,2.575
4,0,0.0,2,2,1,0,4,1,0,0,4.6177777777777775
2,0,0.0,1,1,1,0,2,1,0,0,0.02361111111111111
4,0,0.0,1,1,1,0,4,1,0,0,3.4680555555555554
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,2,1,0,3,2,2,0,0.2561111111111111
3,0,0.0,2,3,1,0,3,2,1,0,7.829722222222222
1,0,0.0,1,1,1,0,1,1,0,0,0.0
3,0,0.0,3,2,1,0,3,2,1,0,1.2519444444444445
2,0,0.0,2,1,1,0,2,1,2,0,1.208611111111111
3,0,0.0,2,1,2,0,2,2,2,0,1.051111111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
3,0,0.0,3,3,1,0,3,1,0,0,6.105833333333333
3,0,0.0,3,1,3,0,1,3,0,1,0.5361111111111111
6,0,0.0,4,3,1,0,6,3,1,2,6.509166666666666
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,2,2,2,0,1,1,0,0,0.0044444444444444444
3,0,0.0,2,2,1,0,3,3,1,1,3.903888888888889
5,0,0.0,2,2,1,0,5,2,3,0,4.355277777777777
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
2,0,0.0,1,1,1,0,2,1,2,0,0.03361111111111111
1,0,0.0,1,1,1,0,0,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
2,0,0.0,1,1,1,0,2,1,0,0,1.4997222222222222
3,0,0.0,2,2,1,0,3,2,1,0,2.2375
2,0,0.0,1,2,1,0,2,2,1,0,0.24666666666666667
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,1,0,0.0
3,0,0.0,2,1,1,0,3,1,3,0,1.8911111111111112
1,0,0.0,1,1,1,0,1,1,0,0,0.0
1,0,0.0,1,1,1,0,1,1,0,0,0.0
