source_user,day,total_logons,failed_logons,successful_logons,failure_rate,success_rate,unique_destinations,unique_source_computers,unique_logon_types,batch_or_rdp_logons,network_logons,unique_auth_types,kerberos_logons,ntlm_logons,active_hours,is_attack,if_score,if_prediction
C2904$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,2,3,0,5.581944444444445,0,0.31741254500389615,1
C2905$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,3,2,1,5.477222222222222,0,0.2426733286495008,1
C2908$@DOM1,12,8,0,8,0.0,1.0,4,4,2,0,7,2,4,0,6.928888888888889,0,0.2634360020514545,1
C291$@DOM1,12,9,0,9,0.0,1.0,2,2,2,0,8,2,5,0,5.740833333333334,0,0.26856193356185026,1
C2911$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,2,1,0,2.2133333333333334,0,0.31474976871961474,1
C2912$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,2,0,5.8213888888888885,0,0.3353416753417786,1
C2913$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,4.7588888888888885,0,0.3055115855463452,1
C2914$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,3,2,0,4.370555555555556,0,0.2693003816954667,1
C2915$@DOM1,12,5,0,5,0.0,1.0,4,3,2,0,3,2,1,0,7.772777777777778,0,0.30193751203132757,1
C2916$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,7.911666666666667,0,0.31835401545322206,1
C2918$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,5.7427777777777775,0,0.32906877500858184,1
C292$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,3,1,1,4.216666666666667,0,0.23336121874162158,1
C2922$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,7.001666666666667,0,0.31123563730442383,1
C2923$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C2925$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,2,0,4.517777777777778,0,0.2932488417492899,1
C2927$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,7.207222222222223,0,0.2877317621104486,1
C293$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.858611111111111,0,0.32921068710268264,1
C2931$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,2,0,4.377777777777778,0,0.34555093207022197,1
C2934$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.2477777777777778,0,0.31777668837041195,1
C2935$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C2938$@DOM1,12,7,0,7,0.0,1.0,4,4,1,0,7,2,1,0,7.583333333333333,0,0.26469088147478975,1
C294$@DOM1,12,3,1,2,0.3333333333333333,0.6666666666666666,2,2,2,0,2,3,0,1,4.776111111111111,0,0.11923663989023692,1
C2940$@DOM1,12,7,1,6,0.1428571428571428,0.8571428571428571,2,2,3,1,5,3,3,0,6.282777777777778,0,0.0732981923938022,1
C2941$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,6.000555555555556,0,0.2607013900226368,1
C2943$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,1.2897222222222222,0,0.30212882091577764,1
C2945$@DOM1,12,6,0,6,0.0,1.0,3,4,1,0,6,2,3,0,6.585833333333333,0,0.28644395349978297,1
C2947$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,7.116111111111112,0,0.3112178665985009,1
C2949$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,5.074166666666667,0,0.2966093992704832,1
C2951$@DOM1,12,4,0,4,0.0,1.0,4,2,1,0,4,2,3,0,7.178888888888889,0,0.30625658828019287,1
C2952$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C2954$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,2,0,6.001388888888889,0,0.32976860735998254,1
C2955$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C2956$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,0.4530555555555555,0,0.30610968829957724,1
C2957$@DOM1,12,8,0,8,0.0,1.0,3,4,2,0,7,2,2,0,7.174444444444444,0,0.2791229938615955,1
C2958$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,3.7483333333333335,0,0.3288299947952897,1
C296$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.1,0,0.3380838701861876,1
C2960$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,6.8075,0,0.34091343730192347,1
C2962$@DOM1,12,7,0,7,0.0,1.0,3,4,1,0,7,2,3,0,6.562222222222222,0,0.279134350066087,1
C2963$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,2,0,6.208888888888889,0,0.3292260174385925,1
C2964$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C2966$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C2968$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.258888888888889,0,0.3271763097689705,1
C2969$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,3,2,1,0,6.754722222222222,0,0.32695117723034417,1
C297$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C2971$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,2,0,5.746666666666667,0,0.29879615284411176,1
C2972$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,4,1,0,0,7.499722222222222,0,0.2664422294249987,1
C2975$@DOM1,12,15,0,15,0.0,1.0,2,3,1,0,15,2,7,0,7.996111111111111,0,0.2023521833794425,1
C2976$@DOM1,12,8,0,8,0.0,1.0,2,2,1,0,8,2,6,0,8.091666666666667,0,0.2647055921093331,1
C2978$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,3.8627777777777776,0,0.33011800125887625,1
C298$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.4930555555555556,0,0.34516528772831034,1
C2980$@DOM1,12,7,0,7,0.0,1.0,3,3,1,0,7,2,1,0,5.987222222222222,0,0.3060124017466932,1
C2981$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,3.210555555555556,0,0.32880203619499626,1
C2982$@DOM1,12,8,0,8,0.0,1.0,6,2,2,0,6,2,5,0,6.460833333333333,0,0.23744243847882918,1
C2983$@DOM1,12,6,0,6,0.0,1.0,5,3,2,0,5,2,3,0,3.287777777777778,0,0.27685092285490176,1
C2984$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.032777777777778,0,0.33011800125887625,1
C2985$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,4.992222222222222,0,0.33550826508544496,1
C2987$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C2989$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C299$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,3.613055555555556,0,0.3318149371207367,1
C2991$@DOM1,12,6,0,6,0.0,1.0,4,2,2,0,4,3,1,1,8.03888888888889,0,0.21240499210338631,1
C2993$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,1.1444444444444444,0,0.31945267737748784,1
C2997$@DOM1,12,4,0,4,0.0,1.0,3,4,1,0,4,2,1,0,3.088611111111111,0,0.29048612792775635,1
C3$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,5.369722222222222,0,0.29709568554649174,1
C30$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,1.2575,0,0.32413407559378415,1
C300$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,3.109166666666667,0,0.3117336049007948,1
C3000$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,6.981944444444444,0,0.3339487346676227,1
C3003$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,3.145,0,0.318442340711925,1
C3006$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,1,1,0,0,1.938055555555556,0,0.2955550727648223,1
C3007$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,3.7311111111111113,0,0.32299181252498055,1
C3008$@DOM1,12,5,0,5,0.0,1.0,3,2,2,0,4,2,3,0,4.486944444444444,0,0.3231421596647192,1
C301$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,4.506666666666667,0,0.34654423898114306,1
C3010$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3011$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3013$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,6.658611111111111,0,0.32877004922651937,1
C3015$@DOM1,12,8,0,8,0.0,1.0,3,3,1,0,8,2,2,0,8.033888888888889,0,0.28837487908550985,1
C3019$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,1,0,0,0.7108333333333333,0,0.3042572997605159,1
C302$@DOM1,12,4,0,4,0.0,1.0,4,4,1,0,4,1,0,0,1.7961111111111112,0,0.23058157174740979,1
C3021$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.6125,0,0.3267268397463563,1
C3022$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3024$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0008333333333333,0,0.33903181412744193,1
C3025$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,5.003333333333333,0,0.3342808435174156,1
C3026$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3027$@DOM1,12,9,0,9,0.0,1.0,6,4,2,0,5,2,2,0,7.737222222222222,0,0.24130556167693212,1
C303$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,0,3.4919444444444445,0,0.3220347921506125,1
C3030$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.7497222222222222,0,0.3280874553105849,1
C3031$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,2,1,0,7.085,0,0.31779809884921095,1
C3032$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C3033$@DOM1,12,6,0,6,0.0,1.0,4,2,1,0,6,2,4,0,6.003611111111111,0,0.2894539728555286,1
C3034$@DOM1,12,7,0,7,0.0,1.0,4,4,2,0,6,2,2,0,8.28,0,0.27222820799357966,1
C3037$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.894444444444445,0,0.346624205760379,1
C3038$@DOM1,12,8,0,8,0.0,1.0,2,2,3,0,5,3,1,0,7.860277777777778,0,0.17282449121714138,1
C3039$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,7.560277777777777,0,0.3179377376502938,1
C304$@DOM1,12,3,2,1,0.6666666666666666,0.3333333333333333,3,2,1,0,3,2,0,2,0.0119444444444444,0,0.07989777595870429,1
C3040$@DOM1,12,9,0,9,0.0,1.0,4,2,2,0,8,2,6,0,6.241388888888889,0,0.25817326839812405,1
C3042$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,5.01,0,0.3464352235136583,1
C3044$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,4,2,2,0,3.088055555555556,0,0.32454971806133565,1
C3046$@DOM1,12,6,0,6,0.0,1.0,5,5,1,0,6,3,1,1,7.005277777777778,0,0.16113172950489063,1
C3049$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,4.2375,0,0.2849560634815014,1
C305$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,1,0,0,5.220555555555555,0,0.2881080133357758,1
C3050$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,7.25,0,0.2719882798238519,1
C3052$@DOM1,12,4,0,4,0.0,1.0,3,3,2,0,3,2,1,0,6.5075,0,0.326162921446852,1
C3054$@DOM1,12,3,0,3,0.0,1.0,2,1,1,0,3,1,3,0,2.4875,0,0.27919177502843034,1
C3055$@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,5,2,3,0,5.997777777777777,0,0.3065669861756454,1
C3056$@DOM1,12,8,0,8,0.0,1.0,3,3,1,0,8,3,5,2,6.411111111111111,0,0.1602762521185841,1
C3057$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,5.894166666666667,0,0.33248984843864826,1
C3058$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,1,0,3.683611111111111,0,0.33594306261672935,1
C3059$@DOM1,12,7,0,7,0.0,1.0,4,3,2,0,5,2,3,0,7.245555555555556,0,0.3011685340162776,1
C306$@DOM1,12,22,0,22,0.0,1.0,9,5,2,0,20,2,8,0,8.540277777777778,0,0.1217719422864656,1
C3060$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3061$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,7.000277777777778,0,0.28484769621631867,1
C3062$@DOM1,12,6,0,6,0.0,1.0,3,2,1,0,6,3,2,2,5.834444444444444,0,0.19792502267834056,1
C3063$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,3.1766666666666667,0,0.34711689573058924,1
C3064$@DOM1,12,6,0,6,0.0,1.0,3,2,2,0,5,2,3,0,5.285,0,0.3210673387221259,1
C3067$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,3,1,0,3.513888888888889,0,0.2759559797087022,1
C3068$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C307$@DOM1,12,5,0,5,0.0,1.0,2,3,1,0,5,2,2,0,5.691944444444444,0,0.3290305860890506,1
C3070$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3071$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,1,0,4.970555555555555,0,0.33222693098942163,1
C3072$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.626388888888889,0,0.3314263713166114,1
C3073$@DOM1,12,3,3,0,1.0,0.0,2,1,2,0,1,2,0,1,5.054722222222222,0,0.08445573710455478,1
C3074$@DOM1,12,5,0,5,0.0,1.0,3,4,1,0,5,2,1,0,3.2536111111111112,0,0.2873070039828894,1
C3075$@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,1,0,0,6.595833333333333,0,0.2914428533833452,1
C3076$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3077$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C3078$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3079$@DOM1,12,10,0,10,0.0,1.0,7,4,2,0,9,3,4,1,6.003611111111111,0,0.13536102739451994,1
C308$@DOM1,12,6,0,6,0.0,1.0,4,3,2,0,5,2,3,0,4.8902777777777775,0,0.30505192754242777,1
C3081$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,3.897222222222222,0,0.3314487264312821,1
C3084$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3086$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,1,0,7.691388888888889,0,0.33603222060065263,1
C3088$@DOM1,12,5,0,5,0.0,1.0,2,2,1,0,5,2,2,0,5.683611111111111,0,0.3378366440957467,1
C3089$@DOM1,12,6,0,6,0.0,1.0,2,2,1,0,6,2,4,0,6.655555555555556,0,0.3085908840103663,1
C309$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,4.250277777777778,0,0.33376256388436537,1
C3091$@DOM1,12,4,0,4,0.0,1.0,4,2,2,0,1,1,0,0,5.233333333333333,0,0.27232785451895736,1
C3093$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,4.522222222222222,0,0.32977985460293097,1
C3094$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.5,0,0.34425490778910656,1
C3096$@DOM1,12,6,0,6,0.0,1.0,3,3,2,0,5,2,1,0,8.290833333333333,0,0.3041470834105036,1
C3097$@DOM1,12,7,0,7,0.0,1.0,6,2,1,0,7,3,4,1,6.885,0,0.16320770559787667,1
C3098$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,3,0,7.260277777777778,0,0.32613687524322044,1
C31$@DOM1,12,6,0,6,0.0,1.0,4,2,2,0,5,2,2,0,2.133888888888889,0,0.29793286172605876,1
C310$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,5.41,0,0.3256907269352899,1
C3100$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,3.5125,0,0.34575874272690243,1
C3101$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3103$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,2,0,6.287222222222222,0,0.33363469976258575,1
C3105$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.673888888888889,0,0.3330680254826843,1
C3108$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,3,0,8.0,0,0.26824015605521623,1
C311$@DOM1,12,5,0,5,0.0,1.0,5,3,2,0,4,2,2,0,6.486944444444444,0,0.2945626548100892,1
C3110$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3112$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.5119444444444443,0,0.33257403052124435,1
C3114$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3116$@DOM1,12,10,0,10,0.0,1.0,6,5,1,0,10,3,4,1,8.285,0,0.12294099883817555,1
C312$@DOM1,12,2,0,2,0.0,1.0,1,1,2,0,1,2,1,0,1.666111111111111,0,0.2909617999817322,1
C3120$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.3597222222222225,0,0.3272510537751266,1
C3122$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,4.369166666666667,0,0.3354735585348708,1
C3126$@DOM1,12,5,0,5,0.0,1.0,3,3,2,0,4,2,1,0,7.746944444444445,0,0.3146609736372282,1
C3127$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,3,2,1,0,5.8575,0,0.33280502464314976,1
C3128$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,0,0,2.748055555555556,0,0.3021952584766331,1
C313$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,1.2475,0,0.3413672241540657,1
C3130$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,1,0,3.932777777777778,0,0.33220135778431475,1
C3131$@DOM1,12,11,10,1,0.9090909090909092,0.0909090909090909,3,1,3,0,4,3,0,4,7.384444444444444,0,-0.02241025511535044,-1
C3134$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,2.5819444444444444,0,0.32010346624024105,1
C3137$@DOM1,12,7,0,7,0.0,1.0,2,2,2,0,6,2,3,0,8.003333333333334,0,0.29511397762564806,1
C3139$@DOM1,12,5,0,5,0.0,1.0,5,4,2,0,4,2,1,0,4.923333333333333,0,0.2682507494556247,1
C314$@DOM1,12,5,0,5,0.0,1.0,4,2,1,0,5,3,2,1,6.9075,0,0.22308104712907295,1
C3140$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,1,2,0,0.0008333333333333,0,0.3128462028647091,1
C3141$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3143$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,1,0,0,3.525,0,0.29822697157758493,1
C3144$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3145$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,1,0,5.058333333333334,0,0.33527155731697733,1
C3147$@DOM1,12,6,0,6,0.0,1.0,5,3,1,0,6,2,4,0,6.005,0,0.2709327977973254,1
C3148$@DOM1,12,9,0,9,0.0,1.0,4,3,1,0,9,3,3,1,8.278888888888888,0,0.18821105616368128,1
C3149$@DOM1,12,2,0,2,0.0,1.0,1,1,1,0,2,1,2,0,3.000833333333333,0,0.309306963844798,1
C315$@DOM1,12,5,0,5,0.0,1.0,4,2,2,0,4,4,2,1,8.29,0,0.19352384246303522,1
C3151$@DOM1,12,4,0,4,0.0,1.0,2,2,2,0,3,2,2,0,5.345555555555555,0,0.33463758933088444,1
C3153$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,5.073055555555555,0,0.3359275869902511,1
C3155$@DOM1,12,3,0,3,0.0,1.0,3,3,2,0,2,1,0,0,4.268888888888889,0,0.2935337240229667,1
C3156$@DOM1,12,4,0,4,0.0,1.0,4,2,2,1,3,2,3,0,3.982222222222222,0,0.2755232244800246,1
C3157$@DOM1,12,4,0,4,0.0,1.0,2,3,1,0,4,2,1,0,2.000555555555556,0,0.3237900863619999,1
C3159$@DOM1,12,3,0,3,0.0,1.0,1,1,1,0,3,1,3,0,5.427777777777778,0,0.2629443648010371,1
C316$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3161$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,1.7677777777777777,0,0.3333622745213819,1
C3163$@DOM1,12,5,0,5,0.0,1.0,3,3,1,0,5,2,3,0,2.370833333333333,0,0.30849367734222627,1
C3165$@DOM1,12,1,1,0,1.0,0.0,1,1,1,0,0,1,0,0,0.0,0,0.13414151484781467,1
C3167$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,1.246388888888889,0,0.3271763097689705,1
C3170$@DOM1,12,2,0,2,0.0,1.0,2,2,2,0,1,1,0,0,1.600833333333333,0,0.3091766244600592,1
C3171$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.2480555555555555,0,0.31777668837041195,1
C3173$@DOM1,12,3,0,3,0.0,1.0,3,2,2,0,2,2,1,0,7.482777777777778,0,0.3230909800826074,1
C3174$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,3,0,1.5525,0,0.30512751617253336,1
C3176$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,3.984444444444444,0,0.32865201485543416,1
C3178$@DOM1,12,2,0,2,0.0,1.0,2,1,1,0,2,2,1,1,2.417777777777778,0,0.2556163357071953,1
C3179$@DOM1,12,3,0,3,0.0,1.0,2,1,2,0,1,2,1,0,6.740555555555556,0,0.3095328633412448,1
C318$@DOM1,12,3,0,3,0.0,1.0,2,3,2,0,2,2,1,0,5.089722222222222,0,0.3206850405264097,1
C3181$@DOM1,12,4,0,4,0.0,1.0,3,3,1,0,4,2,2,0,2.063888888888889,0,0.319503066662588,1
C3185$@DOM1,12,4,0,4,0.0,1.0,3,2,2,0,3,2,2,0,5.424722222222222,0,0.33486243977542085,1
C3188$@DOM1,12,4,0,4,0.0,1.0,3,2,1,0,4,2,3,0,2.7488888888888887,0,0.32385398695191425,1
C3189$@DOM1,12,4,0,4,0.0,1.0,4,3,2,0,3,2,1,0,1.7341666666666666,0,0.2943351364044208,1
C319$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,0.0052777777777777,0,0.33903181412744193,1
C3193$@DOM1,12,5,0,5,0.0,1.0,3,2,2,0,3,2,1,0,4.113055555555556,0,0.3264686088929434,1
C3194$@DOM1,12,3,0,3,0.0,1.0,1,2,1,0,3,2,2,0,4.286388888888889,0,0.32918883889089623,1
C3196$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3198$@DOM1,12,2,0,2,0.0,1.0,1,2,1,0,2,2,1,0,0.0094444444444444,0,0.3199684684339651,1
C3199$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,0,1,0,0,0.0,0,0.3554538211039278,1
C320$@DOM1,12,5,0,5,0.0,1.0,3,2,1,0,5,2,4,0,8.266666666666667,0,0.3052870137543869,1
C3200$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,4.751944444444445,0,0.33030076766709776,1
C3202$@DOM1,12,4,0,4,0.0,1.0,3,1,1,0,4,1,4,0,4.503888888888889,0,0.25661100499264367,1
C3204$@DOM1,12,3,0,3,0.0,1.0,2,3,1,0,3,2,1,0,1.7094444444444443,0,0.3231951276658023,1
C3206$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,3,0,6.880555555555556,0,0.2739029310308769,1
C3208$@DOM1,12,2,0,2,0.0,1.0,2,1,2,0,1,1,0,0,0.0063888888888888,0,0.2938252906441419,1
C321$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,1,0,0,0.0063888888888888,0,0.32897973766459093,1
C3210$@DOM1,12,9,0,9,0.0,1.0,7,5,2,0,7,3,1,2,6.999444444444444,0,0.11207143515168494,1
C3211$@DOM1,12,3,0,3,0.0,1.0,3,2,1,0,3,2,2,0,0.0088888888888888,0,0.3170831955987252,1
C3214$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,1,0,0.0,0,0.35369508869953176,1
C3215$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,2,2,0,0.1769444444444444,0,0.3287108778275121,1
C3219$@DOM1,12,2,0,2,0.0,1.0,2,2,1,0,2,2,1,0,1.1866666666666668,0,0.34474492431906995,1
C322$@DOM1,12,6,0,6,0.0,1.0,4,4,1,0,6,2,2,0,6.597222222222222,0,0.2785265026052096,1
C3221$@DOM1,12,5,0,5,0.0,1.0,3,1,1,0,5,2,4,0,4.775,0,0.29345116950204264,1
C3223$@DOM1,12,1,0,1,0.0,1.0,1,1,1,0,1,1,0,0,0.0,0,0.36501505021801656,1
C3224$@DOM1,12,3,0,3,0.0,1.0,2,2,1,0,3,1,0,0,1.943888888888889,0,0.3236953642619255,1
C323$@DOM1,12,3,0,3,0.0,1.0,3,3,1,0,3,2,1,0,1.512222222222222,0,0.3181197635104594,1
C3230$@DOM1,12,3,0,3,0.0,1.0,2,2,2,0,2,2,1,0,6.99,0,0.326829777007819,1
C3232$@DOM1,12,5,0,5,0.0,1.0,2,2,2,0,3,2,2,0,2.364444444444445,0,0.32226051739589934,1
C3235$@DOM1,12,4,0,4,0.0,1.0,2,2,1,0,4,2,3,0,3.537777777777778,0,0.3327394608811083,1
C3236$@DOM1,12,7,0,7,0.0,1.0,1,2,1,0,7,2,4,0,6.498333333333333,0,0.27665899270988015,1
