time,rule,severity,user,computer,detail
1052225,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C457,"Velocity: 32, Destinations: 19"
1052269,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 32, Destinations: 19"
1052341,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 33, Destinations: 19"
1052454,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 33, Destinations: 19"
1052460,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 34, Destinations: 19"
1052520,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 35, Destinations: 19"
1052746,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 34, Destinations: 19"
1052870,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 34, Destinations: 19"
1052896,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 35, Destinations: 19"
1053144,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1065,"Velocity: 30, Destinations: 19"
1053238,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 30, Destinations: 19"
1053492,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 29, Destinations: 19"
1053507,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C528,"Velocity: 30, Destinations: 19"
1053616,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 31, Destinations: 19"
1053618,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C625,"Velocity: 32, Destinations: 19"
1053718,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 32, Destinations: 19"
1053826,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 32, Destinations: 19"
1054014,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C457,"Velocity: 33, Destinations: 19"
1054035,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 34, Destinations: 19"
1054212,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 33, Destinations: 19"
1054466,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 34, Destinations: 19"
1054533,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C625,"Velocity: 35, Destinations: 19"
1054654,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 32, Destinations: 19"
1054659,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 33, Destinations: 19"
1054675,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C625,"Velocity: 34, Destinations: 19"
1054696,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 35, Destinations: 19"
1054750,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 36, Destinations: 19"
1054864,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 36, Destinations: 19"
1054962,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 35, Destinations: 19"
1055237,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 35, Destinations: 19"
1055418,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C529,"Velocity: 33, Destinations: 19"
1055482,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 33, Destinations: 19"
1055506,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 34, Destinations: 19"
1055518,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 35, Destinations: 19"
1055530,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 36, Destinations: 19"
1055554,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 37, Destinations: 19"
1055621,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 38, Destinations: 19"
1055687,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 39, Destinations: 19"
1055840,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C625,"Velocity: 38, Destinations: 19"
1055877,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 38, Destinations: 19"
1056106,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C457,"Velocity: 36, Destinations: 19"
1056138,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 36, Destinations: 19"
1056197,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 37, Destinations: 19"
1056229,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 38, Destinations: 19"
1056612,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 36, Destinations: 19"
1056620,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 37, Destinations: 19"
1056646,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 38, Destinations: 19"
1056687,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 39, Destinations: 19"
1056706,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 40, Destinations: 19"
1056739,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 41, Destinations: 19"
1056973,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 40, Destinations: 19"
1057058,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 41, Destinations: 19"
1057170,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C538,"Velocity: 40, Destinations: 19"
1057222,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 39, Destinations: 19"
1057232,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C457,"Velocity: 40, Destinations: 19"
1057320,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 40, Destinations: 19"
1057437,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 40, Destinations: 19"
1057458,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 41, Destinations: 19"
1057498,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 42, Destinations: 19"
1057503,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 43, Destinations: 19"
1057612,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 44, Destinations: 19"
1057764,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 43, Destinations: 19"
1057794,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 44, Destinations: 19"
1057898,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 44, Destinations: 19"
1057912,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1065,"Velocity: 45, Destinations: 19"
1057939,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 46, Destinations: 19"
1057945,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 47, Destinations: 19"
1057991,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 48, Destinations: 19"
1058078,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 48, Destinations: 19"
1058136,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 48, Destinations: 19"
1058261,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C2106,"Velocity: 47, Destinations: 19"
1058511,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 44, Destinations: 19"
1058517,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 45, Destinations: 19"
1058560,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 46, Destinations: 19"
1059005,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 45, Destinations: 19"
1059015,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 46, Destinations: 19"
1059054,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 46, Destinations: 19"
1059214,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 42, Destinations: 19"
1059387,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 41, Destinations: 19"
1059759,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 38, Destinations: 19"
1059899,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 37, Destinations: 19"
1059938,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 38, Destinations: 19"
1060146,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C528,"Velocity: 39, Destinations: 19"
1060192,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 40, Destinations: 19"
1060226,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 39, Destinations: 19"
1060333,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 37, Destinations: 19"
1060640,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 36, Destinations: 19"
1060666,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 36, Destinations: 19"
1060759,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 37, Destinations: 19"
1060929,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 34, Destinations: 19"
1060959,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C586,"Velocity: 35, Destinations: 19"
1061029,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 36, Destinations: 19"
1061052,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 36, Destinations: 19"
1061120,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 34, Destinations: 19"
1061210,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 35, Destinations: 19"
1061494,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 33, Destinations: 19"
1061638,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 29, Destinations: 19"
1061725,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 29, Destinations: 19"
1061790,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 29, Destinations: 19"
1061853,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C528,"Velocity: 30, Destinations: 19"
1061909,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 30, Destinations: 19"
1062025,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 31, Destinations: 19"
1062160,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 30, Destinations: 19"
1062225,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 30, Destinations: 19"
1062310,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 31, Destinations: 19"
1062414,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 32, Destinations: 19"
1062541,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 33, Destinations: 19"
1062719,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 31, Destinations: 19"
1062754,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 32, Destinations: 19"
1063027,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 31, Destinations: 19"
1063028,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 32, Destinations: 19"
1063032,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 33, Destinations: 19"
1063077,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 34, Destinations: 19"
1063091,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 35, Destinations: 19"
1063215,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 36, Destinations: 19"
1063290,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 37, Destinations: 19"
1063328,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 38, Destinations: 19"
1063333,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 39, Destinations: 19"
1063349,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 40, Destinations: 19"
1063354,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 41, Destinations: 19"
1063497,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,TGT,"Velocity: 41, Destinations: 19"
1063502,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C529,"Velocity: 41, Destinations: 19"
1063534,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 42, Destinations: 19"
1063730,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 42, Destinations: 19"
1063763,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 42, Destinations: 19"
1063904,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 41, Destinations: 19"
1063911,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 42, Destinations: 19"
1063926,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 43, Destinations: 19"
1064007,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 43, Destinations: 19"
1064034,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 44, Destinations: 19"
1064061,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 45, Destinations: 19"
1064153,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 46, Destinations: 19"
1064181,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 47, Destinations: 19"
1064252,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 47, Destinations: 19"
1064437,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 46, Destinations: 19"
1064443,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 47, Destinations: 19"
1064505,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 48, Destinations: 19"
1064510,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 49, Destinations: 19"
1064543,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 49, Destinations: 19"
1064564,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 49, Destinations: 19"
1064579,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1931,"Velocity: 50, Destinations: 19"
1064580,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C2092,"Velocity: 51, Destinations: 19"
1064859,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C2106,"Velocity: 48, Destinations: 19"
1064901,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 49, Destinations: 19"
1064925,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 50, Destinations: 19"
1065019,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 51, Destinations: 19"
1065047,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 52, Destinations: 19"
1065142,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 52, Destinations: 19"
1065145,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 53, Destinations: 19"
1065159,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 54, Destinations: 19"
1065222,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C538,"Velocity: 55, Destinations: 19"
1065245,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 55, Destinations: 19"
1065312,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 56, Destinations: 19"
1065381,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 56, Destinations: 19"
1065381,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 57, Destinations: 19"
1065406,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C612,"Velocity: 57, Destinations: 19"
1065468,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 57, Destinations: 19"
1065473,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 58, Destinations: 19"
1065489,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 59, Destinations: 19"
1065586,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 59, Destinations: 19"
1065595,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 60, Destinations: 19"
1065642,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C231,"Velocity: 60, Destinations: 19"
1065681,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 61, Destinations: 19"
1065689,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 62, Destinations: 19"
1065835,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 61, Destinations: 19"
1065991,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 61, Destinations: 19"
1066009,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 62, Destinations: 19"
1066023,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 62, Destinations: 19"
1066081,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 63, Destinations: 19"
1066242,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 63, Destinations: 19"
1066259,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 64, Destinations: 19"
1066272,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 65, Destinations: 19"
1066300,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 66, Destinations: 19"
1066367,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 65, Destinations: 19"
1066425,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 66, Destinations: 19"
1066488,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 67, Destinations: 19"
1066572,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C553,"Velocity: 68, Destinations: 19"
1066587,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 69, Destinations: 19"
1066601,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C523,"Velocity: 70, Destinations: 19"
1066617,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 71, Destinations: 19"
1066637,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 69, Destinations: 19"
1066637,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C467,"Velocity: 70, Destinations: 19"
1066649,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C101,"Velocity: 71, Destinations: 19"
1066708,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C1085,"Velocity: 70, Destinations: 19"
1066759,Anomalously Clean Authentication at Scale,MEDIUM,C538$@DOM1,C988,"Velocity: 71, Destinations: 19"
